order_id,user_id,order_date,days_since_last_order,product_id,product_category,order_value,is_repeat_order
470,2420,2023-05-18,,409,Diabetes Care,1112.7,0
471,1264,2023-07-19,,195,Cold & Cough,1208.25,0
472,2595,2023-07-04,29.0,185,Pain Relief,273.55,1
473,6237,2023-08-09,,139,Pain Relief,328.88,0
474,3677,2023-01-14,,286,Skin Care,841.8,0
475,735,2023-01-07,25.0,182,Skin Care,275.64,1
476,2391,2023-10-20,,212,Vitamins,1201.88,0
477,4269,2023-05-18,,87,Cold & Cough,663.99,0
478,2467,2023-08-11,,138,Vitamins,347.01,0
479,2261,2023-07-04,,216,Heart Care,803.71,0
480,2062,2023-11-12,39.0,484,Diabetes Care,1123.21,1
481,1602,2023-07-22,,235,Pain Relief,332.91,0
482,2722,2023-06-21,29.0,431,Skin Care,662.85,1
483,3528,2023-06-03,,418,Digestive Health,1310.34,0
484,2627,2023-07-23,12.0,309,Cold & Cough,421.15,1
485,7936,2023-05-05,37.0,164,Heart Care,1142.08,1
486,2670,2023-02-28,24.0,193,Heart Care,1252.27,1
487,7636,2023-12-16,,289,Diabetes Care,949.51,0
488,6289,2023-08-13,14.0,282,Pain Relief,1436.56,1
489,6535,2023-09-13,44.0,150,Digestive Health,1085.33,1
490,1141,2023-08-05,,325,Heart Care,476.73,0
491,6465,2023-07-25,38.0,194,Pain Relief,756.24,1
492,4378,2023-07-04,,260,Digestive Health,1083.81,0
493,5748,2023-02-25,,459,Digestive Health,874.82,0
494,6300,2023-11-28,,128,Cold & Cough,1047.34,0
495,5020,2023-08-09,22.0,23,Skin Care,1477.87,1
496,868,2023-08-17,,6,Pain Relief,499.3,0
497,3065,2023-06-26,,201,Vitamins,1192.66,0
498,202,2023-03-01,,248,Pain Relief,548.83,0
499,6811,2023-08-22,22.0,482,Cold & Cough,341.26,1
500,6425,2023-08-13,7.0,106,Skin Care,801.95,1
501,5915,2023-12-30,3.0,357,Vitamins,580.53,1
502,943,2023-12-13,,12,Digestive Health,613.16,0
503,6555,2023-10-10,,85,Cold & Cough,479.28,0
504,1312,2023-07-27,15.0,170,Skin Care,725.6,1
505,5159,2023-01-15,26.0,95,Diabetes Care,1014.65,1
506,6041,2023-01-03,25.0,315,Diabetes Care,756.93,1
507,5774,2023-10-23,,110,Diabetes Care,525.77,0
508,834,2023-04-11,21.0,410,Digestive Health,874.8,1
509,3749,2023-11-24,34.0,59,Heart Care,1055.45,1
510,2568,2023-06-28,,306,Vitamins,975.27,0
511,2884,2023-10-30,40.0,433,Vitamins,983.44,1
512,695,2023-06-06,,345,Diabetes Care,572.8,0
513,959,2023-11-02,27.0,94,Heart Care,1086.14,1
514,1130,2023-10-03,41.0,295,Vitamins,721.1,1
515,5681,2023-10-12,,471,Cold & Cough,1406.44,0
516,1367,2023-11-14,29.0,251,Heart Care,339.4,1
517,440,2023-04-10,9.0,444,Heart Care,1434.99,1
518,6679,2023-12-17,27.0,197,Skin Care,832.34,1
519,4029,2023-02-12,11.0,213,Cold & Cough,1283.85,1
520,4632,2023-05-21,3.0,16,Digestive Health,1177.43,1
521,1842,2023-09-11,37.0,276,Heart Care,377.08,1
522,4504,2023-07-07,35.0,262,Pain Relief,923.16,1
523,4441,2023-04-22,35.0,422,Digestive Health,206.17,1
524,3483,2023-06-02,,53,Cold & Cough,1270.6,0
525,7167,2023-08-13,,17,Vitamins,504.8,0
526,7089,2023-10-29,,61,Digestive Health,1246.05,0
527,5646,2023-11-12,11.0,180,Digestive Health,1109.52,1
528,1141,2023-10-19,,402,Diabetes Care,1248.27,0
529,2874,2023-06-15,,273,Heart Care,955.76,0
530,5768,2023-03-11,,150,Heart Care,923.19,0
531,7888,2023-05-22,,385,Digestive Health,705.65,0
532,7103,2023-05-08,,336,Diabetes Care,1096.93,0
533,1199,2023-03-14,32.0,365,Heart Care,1268.45,1
534,4731,2023-02-08,29.0,324,Heart Care,997.55,1
535,5191,2023-07-08,45.0,407,Digestive Health,275.68,1
536,3725,2023-02-17,,487,Vitamins,591.84,0
537,5988,2023-10-01,5.0,498,Vitamins,1007.03,1
538,3259,2023-06-15,18.0,112,Vitamins,1263.54,1
539,6786,2023-10-17,,146,Heart Care,888.87,0
540,6984,2023-01-24,,249,Digestive Health,614.05,0
541,816,2023-03-05,,321,Digestive Health,1279.55,0
542,7614,2023-08-08,,440,Diabetes Care,745.74,0
543,1658,2023-05-21,11.0,353,Diabetes Care,1340.9,1
544,765,2023-11-29,43.0,336,Heart Care,488.03,1
545,1356,2023-08-08,,27,Vitamins,994.57,0
546,5370,2023-09-02,,47,Cold & Cough,278.5,0
547,639,2023-01-05,1.0,68,Skin Care,455.36,1
548,5699,2023-03-09,45.0,176,Digestive Health,312.8,1
549,3914,2023-02-22,,37,Diabetes Care,667.14,0
550,2567,2023-11-25,,189,Heart Care,335.12,0
551,5548,2023-11-09,,74,Pain Relief,866.19,0
552,5325,2023-11-18,,85,Vitamins,624.1,0
553,6130,2023-02-14,14.0,78,Vitamins,981.7,1
554,7345,2023-08-08,23.0,52,Diabetes Care,1165.8,1
555,2577,2023-05-08,,406,Diabetes Care,484.51,0
556,4534,2023-01-14,45.0,308,Skin Care,1123.59,1
557,6946,2023-09-23,,434,Cold & Cough,1332.37,0
558,4972,2023-01-28,42.0,261,Diabetes Care,1159.59,1
559,6421,2023-02-27,25.0,460,Digestive Health,1438.81,1
560,1975,2023-07-04,,256,Cold & Cough,951.81,0
561,7651,2023-10-07,24.0,163,Diabetes Care,672.23,1
562,5595,2023-01-09,,89,Digestive Health,785.87,0
563,4812,2023-01-31,,35,Pain Relief,503.95,0
564,7772,2023-12-26,28.0,405,Vitamins,833.92,1
565,3296,2023-05-23,,43,Cold & Cough,874.36,0
566,685,2023-03-21,,159,Pain Relief,840.26,0
567,4395,2023-06-08,,168,Vitamins,941.69,0
568,5724,2023-01-30,,224,Cold & Cough,1437.13,0
569,2003,2023-06-08,,45,Vitamins,306.58,0
570,5457,2023-01-07,,380,Cold & Cough,1149.89,0
571,5800,2023-09-25,23.0,71,Cold & Cough,165.32,1
572,4238,2023-07-10,,401,Digestive Health,1123.03,0
573,1040,2023-01-16,,384,Digestive Health,1329.17,0
574,2745,2023-05-15,,414,Vitamins,517.17,0
575,5836,2023-09-19,30.0,500,Skin Care,997.17,1
576,2951,2023-07-08,,29,Vitamins,1310.14,0
577,1289,2023-04-27,,131,Digestive Health,288.92,0
578,6069,2023-05-06,,261,Pain Relief,209.45,0
579,377,2023-04-02,,242,Heart Care,667.02,0
580,7629,2023-06-14,15.0,492,Digestive Health,197.74,1
581,2034,2023-10-20,,214,Cold & Cough,581.91,0
582,3055,2023-04-02,,62,Skin Care,1058.99,0
583,1829,2023-08-27,5.0,412,Skin Care,1474.91,1
584,7095,2023-10-11,6.0,145,Digestive Health,1290.54,1
585,3742,2023-05-05,40.0,5,Heart Care,420.91,1
586,3801,2023-10-07,,189,Skin Care,1462.01,0
587,6230,2023-04-30,2.0,408,Diabetes Care,353.26,1
588,4437,2023-06-21,,178,Cold & Cough,1283.42,0
589,12,2023-04-16,7.0,389,Cold & Cough,657.97,1
590,4341,2023-03-14,,122,Vitamins,814.24,0
591,5830,2023-09-24,,144,Pain Relief,209.27,0
592,3384,2023-10-25,,359,Heart Care,768.92,0
593,783,2023-10-31,5.0,259,Diabetes Care,1010.24,1
594,4652,2023-05-02,,32,Vitamins,1044.3,0
595,2390,2023-06-17,45.0,134,Digestive Health,575.26,1
596,2606,2023-03-11,,232,Heart Care,465.38,0
597,6390,2023-03-26,,395,Skin Care,297.11,0
598,3683,2023-08-20,14.0,239,Heart Care,698.79,1
599,2526,2023-03-22,,238,Heart Care,1300.85,0
600,6616,2023-04-21,,352,Heart Care,1265.62,0
601,6848,2023-07-02,,439,Heart Care,350.24,0
602,3247,2023-01-16,12.0,263,Pain Relief,1064.2,1
603,7800,2023-02-18,,208,Digestive Health,760.47,0
604,3786,2023-01-07,,53,Digestive Health,1221.64,0
605,506,2023-04-12,,426,Digestive Health,1476.47,0
606,6748,2023-10-26,,206,Heart Care,1076.49,0
607,4802,2023-04-12,,133,Digestive Health,251.23,0
608,7394,2023-06-19,,331,Vitamins,1242.55,0
609,1004,2023-09-12,26.0,22,Vitamins,218.36,1
610,242,2023-04-06,14.0,196,Cold & Cough,726.0,1
611,2253,2023-11-11,,144,Vitamins,1342.62,0
612,5073,2023-10-09,27.0,316,Diabetes Care,1023.83,1
613,3925,2023-08-03,,32,Pain Relief,527.7,0
614,1634,2023-07-15,,330,Digestive Health,859.85,0
615,6406,2023-10-17,23.0,366,Heart Care,797.57,1
616,4116,2023-06-13,,165,Vitamins,515.09,0
617,4892,2023-08-30,4.0,113,Pain Relief,1359.28,1
618,4338,2023-03-23,,184,Digestive Health,938.39,0
619,821,2023-04-23,,127,Cold & Cough,475.56,0
620,4717,2023-04-01,,434,Digestive Health,674.37,0
621,1938,2023-01-15,38.0,304,Heart Care,1238.38,1
622,5763,2023-10-16,,359,Heart Care,1429.2,0
623,7770,2023-06-08,35.0,97,Digestive Health,1483.81,1
624,1439,2023-11-05,,252,Pain Relief,271.85,0
625,1793,2023-04-14,40.0,11,Skin Care,795.29,1
626,6607,2023-01-12,4.0,67,Heart Care,1117.87,1
627,1211,2023-09-27,,301,Cold & Cough,1388.25,0
628,7051,2023-02-21,38.0,187,Pain Relief,654.35,1
629,2758,2023-08-12,,155,Heart Care,334.21,0
630,6487,2023-12-29,,328,Vitamins,1026.39,0
631,7936,2023-12-07,15.0,288,Cold & Cough,1350.96,1
632,4825,2023-04-01,9.0,418,Diabetes Care,660.82,1
633,5971,2023-01-17,37.0,1,Cold & Cough,1430.74,1
634,1492,2023-11-24,,309,Heart Care,1393.4,0
635,4633,2023-05-02,,54,Vitamins,339.87,0
636,2842,2023-12-29,,164,Diabetes Care,1008.85,0
637,5489,2023-05-16,1.0,328,Cold & Cough,1346.98,1
638,1718,2023-01-01,7.0,128,Cold & Cough,241.52,1
639,395,2023-07-31,,198,Vitamins,1138.99,0
640,4040,2023-09-03,7.0,452,Vitamins,624.16,1
641,6462,2023-03-25,,443,Skin Care,1028.81,0
642,3697,2023-06-13,2.0,38,Digestive Health,1291.78,1
643,2140,2023-07-12,,488,Pain Relief,250.17,0
644,1319,2023-06-23,,375,Pain Relief,888.51,0
645,4867,2023-03-26,42.0,315,Vitamins,1101.08,1
646,4976,2023-06-19,,456,Vitamins,362.09,0
647,1684,2023-05-25,43.0,499,Diabetes Care,702.53,1
648,2437,2023-01-28,10.0,122,Pain Relief,217.01,1
649,2956,2023-02-19,13.0,2,Vitamins,268.3,1
650,211,2023-08-31,,106,Diabetes Care,1011.56,0
651,6913,2023-12-05,32.0,60,Heart Care,1209.58,1
652,2171,2023-07-09,,47,Cold & Cough,884.57,0
653,7254,2023-05-15,,196,Heart Care,401.89,0
654,3603,2023-02-01,37.0,239,Heart Care,455.43,1
655,1239,2023-12-09,,386,Cold & Cough,1051.08,0
656,2817,2023-10-11,,414,Skin Care,708.88,0
657,500,2023-12-18,35.0,431,Vitamins,1254.85,1
658,7102,2023-09-01,,480,Vitamins,923.16,0
659,2449,2023-09-15,,41,Vitamins,1368.75,0
660,4680,2023-03-03,,462,Skin Care,1230.61,0
661,7777,2023-04-19,,388,Vitamins,383.39,0
662,6623,2023-12-16,,99,Diabetes Care,207.61,0
663,3567,2023-02-04,21.0,104,Digestive Health,996.76,1
664,713,2023-09-24,18.0,199,Skin Care,686.43,1
665,3754,2023-08-01,8.0,470,Digestive Health,166.69,1
666,1226,2023-02-24,,76,Skin Care,943.71,0
667,4610,2023-05-16,27.0,400,Pain Relief,1210.76,1
668,3138,2023-03-30,3.0,336,Vitamins,922.23,1
669,2257,2023-07-22,3.0,207,Diabetes Care,984.63,1
670,7288,2023-09-01,,451,Heart Care,1082.19,0
671,7544,2023-05-24,20.0,138,Heart Care,177.31,1
672,6905,2023-04-27,,252,Digestive Health,1089.85,0
673,1101,2023-08-02,18.0,154,Cold & Cough,748.2,1
674,4956,2023-07-28,,331,Pain Relief,403.71,0
675,6070,2023-09-21,4.0,249,Digestive Health,847.28,1
676,6484,2023-09-26,9.0,82,Pain Relief,570.02,1
677,7204,2023-01-30,,292,Pain Relief,384.55,0
678,2044,2023-05-21,13.0,17,Vitamins,218.26,1
679,3018,2023-12-15,,422,Vitamins,831.92,0
680,251,2023-08-31,12.0,124,Heart Care,809.86,1
681,4808,2023-02-16,45.0,283,Heart Care,614.74,1
682,2336,2023-04-24,,15,Vitamins,217.03,0
683,5304,2023-01-11,33.0,116,Cold & Cough,429.09,1
684,7084,2023-11-28,9.0,400,Digestive Health,1070.97,1
685,1419,2023-06-06,39.0,308,Digestive Health,161.43,1
686,5839,2023-06-28,25.0,496,Cold & Cough,1017.7,1
687,3761,2023-02-22,38.0,130,Diabetes Care,780.04,1
688,61,2023-11-28,36.0,262,Cold & Cough,1454.76,1
689,4865,2023-09-04,,312,Heart Care,552.94,0
690,523,2023-12-02,17.0,173,Heart Care,1014.8,1
691,5826,2023-09-22,,488,Cold & Cough,553.37,0
692,6271,2023-06-13,43.0,124,Pain Relief,1237.33,1
693,5577,2023-05-13,19.0,72,Cold & Cough,184.36,1
694,7430,2023-10-26,,215,Vitamins,674.17,0
695,5801,2023-12-18,,293,Digestive Health,406.39,0
696,4380,2023-06-03,33.0,327,Digestive Health,792.24,1
697,6926,2023-05-31,,88,Digestive Health,1037.78,0
698,800,2023-12-15,,242,Diabetes Care,1150.24,0
699,7370,2023-06-07,15.0,172,Cold & Cough,270.55,1
700,3445,2023-03-02,30.0,404,Heart Care,651.77,1
701,3855,2023-08-30,,28,Digestive Health,1006.44,0
702,7287,2023-06-02,34.0,100,Skin Care,311.75,1
703,3385,2023-04-13,,28,Digestive Health,1303.22,0
704,2808,2023-06-11,10.0,210,Skin Care,1355.34,1
705,7065,2023-11-20,22.0,367,Diabetes Care,1201.57,1
706,1449,2023-04-18,18.0,161,Cold & Cough,228.32,1
707,6236,2023-09-08,,397,Diabetes Care,927.98,0
708,6433,2023-08-08,41.0,391,Digestive Health,268.86,1
709,3305,2023-10-01,,220,Vitamins,667.48,0
710,1634,2023-04-08,34.0,375,Heart Care,1432.59,1
711,147,2023-04-26,,347,Pain Relief,996.03,0
712,5682,2023-07-16,,450,Heart Care,571.32,0
713,4124,2023-06-02,,302,Heart Care,375.48,0
714,7770,2023-12-18,28.0,149,Vitamins,1132.57,1
715,1097,2023-03-26,,176,Vitamins,634.99,0
716,7767,2023-04-25,,465,Digestive Health,694.58,0
717,5957,2023-03-05,,68,Diabetes Care,1141.0,0
718,3004,2023-05-11,41.0,365,Cold & Cough,1219.37,1
719,6319,2023-12-05,,274,Skin Care,215.59,0
720,886,2023-08-02,,335,Digestive Health,176.65,0
721,3640,2023-03-20,45.0,195,Pain Relief,888.83,1
722,1684,2023-12-05,27.0,356,Cold & Cough,1000.92,1
723,828,2023-08-03,,340,Skin Care,514.47,0
724,6805,2023-05-25,,461,Pain Relief,840.64,0
725,934,2023-05-15,,402,Pain Relief,821.95,0
726,6812,2023-03-24,19.0,268,Diabetes Care,633.19,1
727,323,2023-05-01,22.0,281,Vitamins,1378.98,1
728,23,2023-10-21,,7,Cold & Cough,270.15,0
729,5481,2023-02-21,,253,Diabetes Care,1431.75,0
730,7412,2023-08-26,17.0,132,Cold & Cough,462.07,1
731,411,2023-05-29,,52,Digestive Health,385.85,0
732,2951,2023-02-18,,411,Cold & Cough,572.15,0
733,6974,2023-12-06,,389,Pain Relief,163.06,0
734,5302,2023-05-18,40.0,88,Heart Care,632.66,1
735,7197,2023-02-28,12.0,376,Pain Relief,653.04,1
736,3284,2023-09-02,45.0,205,Vitamins,516.97,1
737,6553,2023-02-27,,216,Cold & Cough,1346.27,0
738,1086,2023-02-23,,357,Cold & Cough,229.17,0
739,3409,2023-11-09,12.0,467,Skin Care,801.61,1
740,3111,2023-09-05,,399,Heart Care,975.33,0
741,7540,2023-02-02,3.0,250,Pain Relief,1348.25,1
742,2144,2023-12-09,,336,Heart Care,166.69,0
743,7153,2023-08-10,,174,Skin Care,856.19,0
744,5421,2023-10-13,10.0,373,Diabetes Care,800.61,1
745,7308,2023-09-16,,314,Pain Relief,165.72,0
746,6954,2023-02-08,,241,Digestive Health,819.38,0
747,6156,2023-09-17,4.0,252,Heart Care,475.2,1
748,1825,2023-02-10,,282,Cold & Cough,661.16,0
749,3761,2023-09-13,,228,Digestive Health,923.6,0
750,3663,2023-02-22,,162,Pain Relief,1473.91,0
751,3305,2023-02-16,,212,Pain Relief,902.13,0
752,6487,2023-12-02,,310,Skin Care,1010.68,0
753,5501,2023-04-25,,234,Heart Care,640.51,0
754,6917,2023-07-06,43.0,233,Heart Care,906.2,1
755,5865,2023-01-02,,232,Pain Relief,281.54,0
756,2797,2023-09-25,36.0,182,Digestive Health,1005.44,1
757,3063,2023-09-10,,360,Pain Relief,211.8,0
758,1151,2023-05-11,7.0,421,Cold & Cough,1152.39,1
759,5005,2023-08-23,14.0,101,Diabetes Care,313.01,1
760,6755,2023-08-01,,401,Diabetes Care,1117.66,0
761,381,2023-08-19,,475,Cold & Cough,1280.58,0
762,3747,2023-09-13,,338,Skin Care,1440.86,0
763,36,2023-09-05,38.0,272,Cold & Cough,215.57,1
764,7573,2023-12-21,,261,Digestive Health,1393.57,0
765,4740,2023-07-18,,89,Cold & Cough,1250.58,0
766,5387,2023-11-08,27.0,308,Skin Care,1341.64,1
767,7504,2023-05-31,22.0,355,Digestive Health,485.12,1
768,3710,2023-10-08,45.0,413,Diabetes Care,336.54,1
769,7051,2023-04-13,,161,Cold & Cough,1144.71,0
770,1718,2023-03-09,44.0,320,Cold & Cough,542.28,1
771,5820,2023-06-30,8.0,333,Diabetes Care,830.26,1
772,4607,2023-10-01,44.0,246,Skin Care,920.36,1
773,2343,2023-09-25,,450,Digestive Health,720.22,0
774,873,2023-04-13,,13,Vitamins,346.19,0
775,2188,2023-05-09,44.0,385,Digestive Health,367.26,1
776,1200,2023-10-05,14.0,430,Pain Relief,1082.3,1
777,265,2023-11-28,,184,Digestive Health,761.0,0
778,4598,2023-12-07,45.0,200,Diabetes Care,839.75,1
779,385,2023-01-28,36.0,475,Vitamins,673.2,1
780,107,2023-11-21,15.0,381,Heart Care,424.17,1
781,5773,2023-04-10,,364,Cold & Cough,646.45,0
782,2410,2023-04-06,,230,Diabetes Care,1477.66,0
783,7885,2023-08-08,3.0,89,Cold & Cough,843.69,1
784,2287,2023-06-19,1.0,285,Heart Care,325.59,1
785,3821,2023-01-27,39.0,364,Diabetes Care,203.92,1
786,6338,2023-10-21,32.0,478,Cold & Cough,981.07,1
787,4507,2023-04-23,34.0,184,Pain Relief,1208.44,1
788,7840,2023-08-01,,95,Skin Care,242.04,0
789,4449,2023-04-20,,275,Vitamins,274.13,0
790,5435,2023-11-13,,170,Heart Care,637.08,0
791,4346,2023-02-28,,244,Skin Care,1261.98,0
792,5480,2023-01-21,,178,Vitamins,474.47,0
793,5592,2023-07-17,,454,Heart Care,664.85,0
794,2102,2023-09-18,33.0,277,Cold & Cough,531.82,1
795,3651,2023-06-14,,250,Pain Relief,550.19,0
796,4210,2023-11-17,,43,Pain Relief,375.98,0
797,537,2023-12-17,,108,Cold & Cough,999.84,0
798,3476,2023-02-06,42.0,428,Pain Relief,427.53,1
799,6119,2023-02-14,3.0,352,Diabetes Care,182.07,1
800,601,2023-10-22,,28,Diabetes Care,1222.19,0
801,6731,2023-07-27,41.0,117,Heart Care,700.3,1
802,3548,2023-10-01,,162,Pain Relief,675.83,0
803,49,2023-12-25,,329,Cold & Cough,984.77,0
804,6949,2023-05-29,,38,Heart Care,1402.86,0
805,6447,2023-07-15,29.0,352,Heart Care,968.86,1
806,3237,2023-10-01,,421,Cold & Cough,191.61,0
807,1802,2023-03-15,41.0,70,Cold & Cough,677.84,1
808,2442,2023-10-11,1.0,347,Digestive Health,1320.64,1
809,7167,2023-10-21,,285,Diabetes Care,316.37,0
810,4888,2023-06-06,,202,Skin Care,889.16,0
811,1721,2023-07-31,14.0,384,Cold & Cough,1369.79,1
812,7419,2023-04-05,,331,Digestive Health,841.95,0
813,1809,2023-04-03,,316,Digestive Health,491.2,0
814,5497,2023-10-09,42.0,410,Skin Care,1300.54,1
815,600,2023-04-12,,149,Cold & Cough,240.94,0
816,5945,2023-12-10,9.0,298,Vitamins,1434.58,1
817,5370,2023-04-10,,121,Pain Relief,534.94,0
818,2604,2023-10-27,45.0,249,Vitamins,593.27,1
819,1249,2023-03-28,28.0,290,Skin Care,642.07,1
820,40,2023-07-04,18.0,161,Diabetes Care,1210.64,1
821,1101,2023-08-17,30.0,348,Cold & Cough,597.61,1
822,2939,2023-03-31,,397,Heart Care,807.41,0
823,5289,2023-10-03,,311,Pain Relief,1286.42,0
824,1610,2023-02-08,,135,Cold & Cough,1346.55,0
825,7309,2023-10-25,,10,Digestive Health,834.69,0
826,4743,2023-10-10,,208,Digestive Health,946.55,0
827,2135,2023-07-07,,279,Skin Care,787.34,0
828,3216,2023-08-26,9.0,115,Digestive Health,945.96,1
829,4106,2023-12-06,,262,Pain Relief,685.66,0
830,1957,2023-09-21,,435,Digestive Health,1475.5,0
831,1150,2023-09-05,,229,Diabetes Care,391.85,0
832,7694,2023-02-02,15.0,184,Pain Relief,445.41,1
833,2166,2023-09-23,,190,Diabetes Care,207.79,0
834,7437,2023-01-21,3.0,406,Heart Care,673.93,1
835,5313,2023-10-24,17.0,166,Pain Relief,1100.04,1
836,4460,2023-10-28,24.0,292,Diabetes Care,658.49,1
837,5353,2023-04-25,25.0,460,Digestive Health,255.08,1
838,4231,2023-09-04,32.0,208,Heart Care,1253.27,1
839,7268,2023-08-14,,310,Pain Relief,827.48,0
840,1357,2023-03-18,14.0,118,Pain Relief,844.63,1
841,1532,2023-12-05,,81,Heart Care,962.73,0
842,1887,2023-09-04,,213,Digestive Health,595.8,0
843,5532,2023-11-28,,246,Vitamins,434.45,0
844,6827,2023-10-21,,211,Pain Relief,478.95,0
845,4853,2023-10-21,,83,Diabetes Care,999.88,0
846,1204,2023-09-22,,29,Diabetes Care,498.65,0
847,7850,2023-12-05,,208,Skin Care,1458.48,0
848,6729,2023-03-29,31.0,146,Pain Relief,442.4,1
849,1798,2023-11-16,,426,Vitamins,961.13,0
850,5404,2023-11-02,30.0,262,Heart Care,376.42,1
851,4839,2023-02-25,,36,Diabetes Care,660.59,0
852,136,2023-11-07,10.0,104,Skin Care,1310.45,1
853,789,2023-09-30,,91,Vitamins,1367.17,0
854,4124,2023-11-05,,386,Pain Relief,275.81,0
855,4418,2023-08-04,34.0,424,Pain Relief,1360.91,1
856,3035,2023-09-04,15.0,448,Pain Relief,1091.82,1
857,6469,2023-08-06,,394,Vitamins,623.2,0
858,1097,2023-05-26,,131,Vitamins,1183.91,0
859,4902,2023-01-03,,449,Skin Care,701.67,0
860,5810,2023-09-24,,381,Digestive Health,159.6,0
861,59,2023-07-05,27.0,193,Cold & Cough,427.32,1
862,874,2023-10-02,17.0,80,Vitamins,1029.63,1
863,3470,2023-07-31,14.0,290,Heart Care,976.04,1
864,4523,2023-10-12,36.0,402,Skin Care,801.33,1
865,3963,2023-12-04,9.0,130,Heart Care,929.83,1
866,976,2023-02-21,,383,Diabetes Care,752.9,0
867,1757,2023-03-24,,261,Vitamins,1211.21,0
868,3188,2023-03-16,,494,Cold & Cough,157.14,0
869,3864,2023-05-15,,475,Skin Care,737.76,0
870,1817,2023-11-11,26.0,190,Pain Relief,972.19,1
871,5376,2023-03-31,,267,Heart Care,1110.67,0
872,5246,2023-01-18,13.0,254,Vitamins,164.46,1
873,6423,2023-11-11,,307,Skin Care,846.35,0
874,1389,2023-03-22,,346,Pain Relief,635.65,0
875,712,2023-10-28,26.0,142,Digestive Health,689.24,1
876,1641,2023-02-16,,266,Pain Relief,1144.85,0
877,4503,2023-05-22,23.0,146,Cold & Cough,1270.18,1
878,1854,2023-01-03,37.0,311,Diabetes Care,763.92,1
879,2139,2023-09-15,,90,Vitamins,833.42,0
880,2411,2023-10-22,35.0,175,Pain Relief,1233.97,1
881,2050,2023-06-23,16.0,356,Vitamins,1454.17,1
882,7875,2023-09-04,,398,Vitamins,1070.15,0
883,953,2023-12-13,,133,Pain Relief,666.61,0
884,5745,2023-10-02,34.0,118,Digestive Health,576.24,1
885,80,2023-07-24,6.0,359,Digestive Health,505.52,1
886,5519,2023-09-01,,384,Digestive Health,611.69,0
887,2572,2023-12-16,12.0,182,Diabetes Care,1357.33,1
888,7621,2023-05-01,,466,Diabetes Care,823.65,0
889,6025,2023-04-14,,124,Digestive Health,508.3,0
890,6840,2023-02-24,,128,Digestive Health,985.11,0
891,983,2023-01-04,40.0,472,Pain Relief,1062.35,1
892,6261,2023-11-14,24.0,439,Skin Care,1443.29,1
893,2584,2023-09-19,12.0,253,Skin Care,1322.84,1
894,2296,2023-01-28,,204,Diabetes Care,1162.73,0
895,4307,2023-09-15,,410,Vitamins,795.73,0
896,2845,2023-08-23,,202,Digestive Health,1076.56,0
897,8000,2023-01-05,45.0,62,Cold & Cough,849.58,1
898,97,2023-06-16,,346,Diabetes Care,662.23,0
899,2963,2023-05-18,16.0,314,Digestive Health,500.6,1
900,3862,2023-09-13,,491,Skin Care,613.18,0
901,3473,2023-07-25,24.0,108,Vitamins,1095.96,1
902,2291,2023-02-21,,231,Diabetes Care,921.4,0
903,5905,2023-04-11,25.0,139,Digestive Health,468.34,1
904,1195,2023-04-01,,410,Cold & Cough,351.89,0
905,3454,2023-06-03,32.0,256,Diabetes Care,1494.01,1
906,2056,2023-12-20,7.0,288,Digestive Health,916.58,1
907,1339,2023-02-19,41.0,31,Diabetes Care,1248.65,1
908,3686,2023-10-13,36.0,382,Heart Care,500.69,1
909,7634,2023-06-29,8.0,415,Heart Care,614.59,1
910,7106,2023-05-26,,348,Skin Care,418.59,0
911,2910,2023-07-15,6.0,167,Cold & Cough,839.1,1
912,5028,2023-03-27,,147,Vitamins,1002.81,0
913,5248,2023-02-10,5.0,414,Heart Care,719.45,1
914,1328,2023-11-06,18.0,176,Diabetes Care,573.2,1
915,5281,2023-09-24,38.0,203,Heart Care,1348.38,1
916,7910,2023-03-06,,231,Vitamins,375.88,0
917,5962,2023-04-18,,121,Cold & Cough,489.72,0
918,1368,2023-01-28,36.0,204,Pain Relief,279.0,1
919,216,2023-02-23,,395,Vitamins,857.38,0
920,2151,2023-04-28,20.0,317,Diabetes Care,263.82,1
921,2027,2023-03-09,,378,Heart Care,748.27,0
922,4316,2023-09-01,21.0,430,Diabetes Care,188.57,1
923,3828,2023-08-16,36.0,500,Digestive Health,879.79,1
924,1107,2023-11-22,41.0,497,Cold & Cough,878.04,1
925,7187,2023-09-04,23.0,289,Vitamins,856.67,1
926,4421,2023-07-31,24.0,117,Digestive Health,270.9,1
927,2129,2023-06-26,,80,Heart Care,164.25,0
928,2350,2023-06-03,31.0,241,Skin Care,161.23,1
929,75,2023-01-04,,393,Vitamins,1227.25,0
930,4491,2023-05-08,26.0,192,Diabetes Care,705.84,1
931,1338,2023-05-15,15.0,367,Cold & Cough,1022.09,1
932,649,2023-11-29,19.0,217,Cold & Cough,473.41,1
933,6087,2023-02-05,,273,Digestive Health,512.91,0
934,1495,2023-08-20,40.0,70,Heart Care,298.98,1
